ResponseId,team_name,Issue,"basis (1 = Intuition, 2 = Theory, 3 = Sim, 4 = Data, 5 = Other)",basis_5_TEXT,model,theory,parameters,Other Entries (documents and/or previous submissions),numpred_4,OT Type,TS Type,Type Difference?,OT New Type,TS New Type,Type Difference 2.0,Type.Final,OT New Comments,TS New Comments,dr. G ruling,OT Complexity,TS Complexity,Type Difference?,OT New Complexity,TS New Complexity,Complexity Difference 2.0,Complexity.Final,OT New Comments,TS New Comments, OT Flag,TS Flag,OT.comment,TS.comment
R_3GeUUZmieHau8Rz,Tosbik,eafric,1,NA,NA,NA,I expected a decrease in the expression of explicit prejudice toward African Americans because of the anti-racism protests in the U.S. I expect White Americans to be cautious in openly expressing prejudice toward African Americans even though they will preserve their implicit prejudice.,,1,1,1,0,1,1,0,1,,,,1,1,0,1,1,0,1,,,,,,
R_1cUmnrLL3pNI6X1,platypus,lifesat,"1,2,4",NA,I used linear regression to estimate the impact of job losses on life satisfaction. I also assigned weights for the impact of economic stimulus checks and anxiety and restrictions due to COVID-19. These weights were estimated based on intuitions derived from the literature on the relationship between life satisfaction and both income and anxiety.,"I assume that three major factors will contribute substantially to life satisfaction over the next year: 1) recent job loss, 2) economic stimulus checks, and 3) social distancing restrictions and anxiety related to COVID-19. I assume that the rate of job loss will remain elevated above 2019 levels for the next year and a vaccine will not become widely available during that time.

The impact on life satisfaction of an unexpected stimulus check during a global pandemic is unknown but such “prediction errors” are known to strongly modulate affective state but for a limited time (Rutledge et al., 2014). Based on estimates of annual income on Cantril ladder scores (Kahenman and Deaton, 2010), I estimate the economic stimulus checks to reduce the negative impact of economic conditions reflected in job loss numbers in April and May 2020 by 50% with no impact in subsequent months.

Data used were from the Bureau of Labor Statistics (Series ID: LNS13008396) for thousands unemployed less than five weeks (seasonally adjusted) for December 2016 to February 2020 (https://data.bls.gov/cgi-bin/surveymost?ln) and the provided Life satisfaction: Past Data for January 1, 2017 to March 1, 2020 estimated from monthly Twitter data to predict Cantril ladder life satisfaction scores. Forecast job losses assume a linear decrease from May 2020 to September 2021 such that September 2021 job losses match February 2020 job losses.

Rutledge et al. (2014) A computational and neural model of momentary subjective well-being. PNAS 111, 12252-12257.

Kahneman and Deaton (2010) High income improves evaluation of life but not emotional well-being. PNAS 107, 16489-16493.","Number unemployed for less than 5 weeks (seasonally adjusted) age 16 years and over from the Bureau of Labor Statistics. Monthly starting with December 2016 which would be expected to influence the January 1, 2017 life satisfaction estimate. This number was divided by a US population estimated at 328 million. The weight for this variable was estimated from the life satisfaction data provided.

Multiplier of 0.5 on impact of job losses for May 1 and June 1, 2020 due to economic stimulus checks delivered in April and May. Multiplier value based on intuition derived from the literature.

Covid-19 cases per month from the CDC. The weight for this variable was estimated at 0.5 for the peak COVID-19 prevalence in April 2020 based on intuition derived from the literature. ",,3,4,4,0,4,4,0,4,,,,2,3,1,3,3,0,3,linear regression with multiple variables,The participant mentioned using 3 additional parameters thus the method should be complex,,,,The participant mentioned using linear regression with 3 additional parameters thus the method should be a complex forecasting method
R_2QEsKcVwjBbb3Lr,Junesix,ideolrep,"2,4",NA,ARIMA model,"The theoretical assumptoin about the support of one of the two parties in a stable two-party system is very much a n issue of identity, and therefore changes are relatively less likely to occur than in other systems.",The approaching elections were considered but their most likely effect would be to stabilize rather than switch political preferences.,,1,4,4,0,4,4,0,4,,,,3,3,0,3,3,0,3,,,,,,
R_2QEsKcVwjBbb3Lr,Junesix,ideoldem,"2,4",NA,ARIMA model,"The theoretical assumptoin about the support of one of the two parties in a stable two-party system is very much a n issue of identity, and therefore changes are relatively less likely to occur than in other systems.",The approaching elections were considered but their most likely effect would be to stabilize rather than switch political preferences.,,1,4,4,0,4,4,0,4,,,,3,3,0,3,3,0,3,,,,,,
R_2QEsKcVwjBbb3Lr,Junesix,polar,"2,4",NA,ARIMA model,The assumption that polarization of opinions increases before decision-making and decreases immediately after - but before the outcomes of the consequences of the decision have the time to unfold.,The presidential elections,,1,4,4,0,4,4,0,4,,,,3,3,0,3,3,0,3,,,,,,
R_0c5ro6cmDAEkigF,ForeverJung90,posaffect,"1,2",NA,NA,"With respect to negative affect (NA), we predict that for the months of May-August 2020 will be high, in light in of the racial tensions engendered by the death of George Floyd/ protests/ riots. This NA should begin to tapper in September, and will lower considerably in November and December (assuming a Biden presidential win), and will hover around the typical NA levels for the previous years, as levels of NA appear to have been stable since mid 2018. 
With respect to positive affect (PA), we do not predict much variation for the year, as people generally experience moderate levels of PA and find motivation to pursue the experience of PA (Diener & Diener, 1996; Diener, E., Sandvik, E., & Pavot, W. (2009). We suspect that a slight decrease in PA will occur in the months of June-October, due to the death of Geroge Floyd and the isolation produced by Covid. However, PA should begin to increase with the assumed election of Biden in November. 
","We considered the theoretical roles of Covid, heightened stress on race relations due to the death of George Floyd, and the 2020 presidential election.",,0,2,2,0,2,2,0,2,,,,1,1,0,1,1,0,1,,,,,,
R_0c5ro6cmDAEkigF,ForeverJung90,negaffect,"1,2",NA,NA,"With respect to negative affect (NA), we predict that for the months of May-August 2020 will be high, in light in of the racial tensions engendered by the death of George Floyd/ protests/ riots. This NA should begin to tapper in September, and will lower considerably in November and December (assuming a Biden presidential win), and will hover around the typical NA levels for the previous years, as levels of NA appear to have been stable since mid 2018. 
With respect to positive affect (PA), we do not predict much variation for the year, as people generally experience moderate levels of PA and find motivation to pursue the experience of PA (Diener & Diener, 1996; Diener, E., Sandvik, E., & Pavot, W. (2009). We suspect that a slight decrease in PA will occur in the months of June-October, due to the death of Geroge Floyd and the isolation produced by Covid. However, PA should begin to increase with the assumed election of Biden in November. 
","We considered the theoretical roles of Covid, heightened stress on race relations due to the death of George Floyd, and the 2020 presidential election.",,0,2,2,0,2,2,0,2,,,,1,1,0,1,1,0,1,,,,,,
R_0c5ro6cmDAEkigF,ForeverJung90,polar,"1,2",NA,NA,"Based on recent YouGov surveys of presidential approval rating, we assume that polarization was around 82% in May. 

One thing that is clear from looking at the data, and that is that Republicans and Democrats have very stable views of President Trump. Though President Trump has said/tweeted things that in previous administrations may have led to backlash even within the president’s own party, Republican approval of Trump has remained steady. Additionally, prior to the Covid-19 outbreak, the US economy was incredibly strong according to a number of economic indicators, but this did not seem to lead to any increase in approval ratings by Democrats. While Democrat approval ratings are approaching the floor, and Republican approval ratings are approaching the ceiling, we do not think that it is likely that polarization will decrease meaningfully during the rest of President Trump’s time in office.

We suspect that for June-August, Covid-19, re-opening of the economy, and protests associated with racism and police brutality will be at the forefront of American minds. We think that this will lead to an unprecedented level of polarization, approaching 90% for this time period. Donald Trump has already begun claiming that he is the greatest president since Lincoln for African-Americans, citing record low unemployment rates for African-Americans (prior to Covid-19), funding for HBCUs, and other reasoning. He has indicated his support for George Floyd, and simultaneous condemned looting and property damage associated with protests. This will likely resonate with his base, who by and large oppose much of the protests, and can now claim that Trump is actually a good president for black Americans by citing the reasoning being presented by the White House. On the other hand, Democrats overwhelmingly support protesters and Trump’s tweets referring to protesters as “THUGS” and suggesting “when the looting starts the shooting starts.” His use of tear gas in order to stage a photo op, as well as using the US military to help with protests has also led to outrage from Democrats. As the protests continue, there will likely be more actions taken by President Trump that will outrage even moderate Democrats while exciting his Republican base. These factors, when combined with the fights over how soon to reopen the country and how to support struggling Americans, will likely lead to even higher levels of polarization.

As September rolls around and Americans start looking more towards the general election in November, we suspect that partisans will polarize even more. As people decide who they will vote for in November, those whose approval/disapproval doesn’t already align with who they are going to vote for in November will likely begin to shift their stated approval/disapproval to reduce cognitive dissonance. For example, a republican who doesn’t really like Trump but intends to vote for him in November may say that he slightly approves of him rather than slightly disapproves, as why would he/she vote for someone he doesn’t approve of? Additionally, presidential and vice presidential debates, increased political advertising, and increased political coverage by conventional and social media will likely increase polarization as well. We predict this increased focus on the election will offset the potential decreases in polarization as Covid-19 and racism/police brutality protests are no longer the main focus of the media.

We predict that polarization will reach its peak in November when the election takes place. As in stated in our predictions for other topics, we think that Joe Biden will win the presidential election. This prediction is based on polling in battleground states and nationwide, however, we admit that we do not have a high degree of confidence in this prediction given that much can change by November, and many predicted that Hillary Clinton would win even in the days leading up to the election. 

Based on this assumption, polarization will remain high in December during Trump’s last full month in office but will drop off once he leaves office in January. Biden is likely perceived as more ordinary than Trump, so we suspect that polarization will be lower than it is at the end of Trump’s presidency. Additionally, presidential approval ratings are often relatively high at the beginning of their first term. We predict that this would lead to a lower level of polarization, which would increase slightly in March and April as the newness of a Biden presidency wears off and the new administrations begins enacting policy changes. 

We should note that while our predicted polarization during a potential Biden presidency is low compared to during Trump’s presidency, it will still be very high compared to historical levels. This is due to three factors: (1) Polarization is at an all time high currently, and even with a different president it can’t be expected to completely dissipate. Trump’s presidency is both the cause and result of extreme levels of political polarization. (2) Additionally, Biden’s association with Obama, a very polarizing president, will likely lead to an increase in polarization towards his administration as well. (3) Furthermore, Donald Trump has made it a habit of assaulting his political rivals with ad hominem attacks, and “Sleepy” Joe Biden has been no exception. This will undoubtedly increase as debates begin and the election draws closer. Even after he leaves office, we have no reason to think that Trump will suddenly become reticent and civil, and his influence may continue through Tweets and interviews.
","We considered the theoretical roles of Covid, heightened stress on race relations due to the death of George Floyd, and the 2020 presidential election.",,NA,2,2,0,2,2,0,2,,,,1,1,0,1,1,0,1,,,,,,
R_0c5ro6cmDAEkigF,ForeverJung90,eafric,"1,2",NA,NA,"We believe that the average rates of explicit race bias observed from the months of January, February, and March will be  maintained during the month of May. However, social isolation (which increased due to COVID-19) increases sensitivity to social threats (Hawkley & Cacioppo, 2011; Cacioppo & Hawkley, 2009) and with the scarcity of resources caused by the decline of the economy, bias may increase slightly. 
For June and July, the mobilization of protesters outraged at the death of African-American George Floyd coupled with pockets of riots and looting that emerged will increase bias. Public sentiment of protests and protesters is often influenced by the way the media depicts them. More violent protests decrease the legitimacy of the issue at hand (Arpan, Baker, Lee, Jung, Lorusso & Smith, 2006; Thomas & Louis, 2014) and news coverage of protests often overemphasizes violence and deviance in protests (Araiza, Sturm, Istek, & Bock, 2016; Lee, 2014). The central issue of these protests is inherently a racial one and thus the perception of the nation-wide unrest will impact African-American bias. According to the Los Angeles Times and New York Times archives, the Rodney King Riots in 1992 received approximately 2 months of heavy news coverage. The Ferguson riots of 2014 received approximately 1 month of heavy news coverage. We estimated that, due to an increase in social media, that may allow for the continuance of discourse after the news cycle ends, that media (generalized to be mass media and social media) of the Floyd protests will last 2 months and would thus increase bias ratings for June and July 2020.
August 2020: explanation
As bias caused by the protests begins to decrease, bias due to other circumstances will prevent the average from decreasing by much. In the months of August, September and October leading up to the election, we foresee an increase in bias due to Trump holding his election rallies, which have been known to incite physical violence and hate speech against marginalized groups (e.g. Birmingham rally, Nov 21st 2016).
For November, we assume that Biden will win the 2020 presidential election. The Obama effect has been a contentious debate amongst researchers. Some have documented an increase in Whites’ bias as a function of seeing Obama as a reminder of racial progress (Skinner & Cheadle, 2016). Others have documented decreased bias as a function of seeing Obama as a positive non-stereotypical Black exemplar (Columb, & Plant, 2011; Plant, et al., 2009). Biden is very much linked to Barack Obama in the eyes of the public and often speaks about his time serving as vice president in Obama’s administration . Thus we predict that Biden’s association with Obama will bring racial bias back to prior levels (decreasing towards 0). This decrease will most likely not begin until 1 month after he takes office, giving enough time for people to form opinions about his presidency. But this downward trend will be slow, tapered by backlash from individuals higher on explicit racism. 
February-April 2021: explanation
Explicit African-American bias will continue to move downward as a function of social desirability bias, engendered by concerns about social backlash.
","We considered the theoretical roles of Covid, heightened stress on race relations due to the death of George Floyd, and the 2020 presidential election.",,NA,2,2,0,2,2,0,2,,,,1,1,0,1,1,0,1,,,,,,
R_0c5ro6cmDAEkigF,ForeverJung90,egend,"1,2",NA,NA,"Overall, we expect explicit gender-career bias scores to remain fairly stable in the next year. Past data show some fluctuation, but the changes are small, as scores for each month remain between 0.7 and 0.9. In keeping with past trends, all of our monthly predictions are between 0.81 and 0.85. 

This stability of scores through significant events like the #MeToo movement, Trump’s election, the Women’s March, a record number of women being elected to office, etc. indicates that the scores are not hugely impacted by major social and political events and movements. Furthermore, gender stereotypes are pervasive and stable. People typically depict women as caretakers and men as providers (Rudman & Glick, 2008), and papers exploring the durability of gender stereotypes confirm that traditional stereotypes about men and women remained consistent since the 1980s (Haines, Deaux, & Lofaro, 2016).

We predict a small increase in explicit gender-career bias in May 2020, which will remain stable through July 2020. While there is a decrease in bias scores in December 2019 , the scores appear to be trending upwards again. As media and public attention now turns to racism in the United States, we suspect that the issue of gender equality may become less salient in comparison. Bias scores would return to 0.81- on the lower end of where most of the scores fall (between 0.80 and 0.90). 

In August 2020, we expect bias scores to increase further as children begin school again. Women tend to provide more informal care at home (i.e., childcare and housework), so COVID-19 will likely impact women’s work and economic opportunities if schools remain closed (Wenham, Smith, & Morgan, 2020). Therefore, we think that the disproportionate amount of childcare mothers will take on during this time, will lead to a small increase in bias scores. 

Assuming Biden wins the election in November 2020, we believe bias scores may decrease slightly as Trump’s anti-feminist rhetoric is replaced. Scores would then decrease by 0.01 more, as Biden takes office in January 2020. From here, bias scores would return to a level consistent with past trends- 0.82.
","We considered the theoretical roles of Covid, heightened stress on race relations due to the death of George Floyd, and the 2020 presidential election.",,NA,2,2,0,2,2,0,2,,,,1,1,0,1,1,0,1,,,,,,
R_1oaRGDe9cvpFKUI,Waterloo Purple Jackets,lifesat,4,NA,"We used two separate data-driven models, 1) NARX with Gaussain Process Regression, 2) LSTM with Gaussian regularization, to predict the Life Satisfaction and fuse the results of these two models to find the final estimates. 
NARX: The model is a Gaussian Process Regression that is trained on the last 38 months provided. The inputs are the previous month Life Satisfaction Score, this month’s USA average temperature, this month’s USA average precipitation, and the month number (e.g. January is 1 and December is 12). For the future 12 months predictions, the mean of the month’s temperature and precipitation over the last 120 years were taken as inputs.
LSTM: The model is a deep LSTM artificial neural network with 2 layers and 32 neurons per layer. The input consists of the life satisfaction score, US average precipitation, US average temperature, and the unemployment rate in a given month. The output of the model is the same four parameters in the next month. The model was trained on 39-month data (Jan 2017 – Mar 2020) with Gaussian noise regularization. For the prediction, the model simply takes its own outputs as inputs.
The results of both predictors were fused using a fixed interval smoother, taking into account the inverse variance of each estimator for each given month. ","NARX- A presumption on the repeatability of precipitation and average temperature across the years so that the next 12 months weather would be similar to the average of considered years ago.
LSTM: the fact that Gaussian noise is injected during training assumes that data collection error and variation follows a gaussian distribution. ","in NARX model we also used: US average monthly temperature in past 38 months, US average Precipitation in past 38 months  
in LSTM model we also used: Unemployment rate, US average precipitation, US average temperature for the past 39 months
",,3,3,3,0,3,3,0,3,,,,3,3,0,3,3,0,3,,,,,,
R_2aqnCmMqeKGKVmb,LongerSquigglyLines,lifesat,4,NA,Additive model with yearly seasonality,No theories were used.,None,,NA,3,3,0,3,3,0,3,,,,1,1,0,1,1,0,1,,,,,,
R_2aqnCmMqeKGKVmb,LongerSquigglyLines,posaffect,4,NA,"Again, Facebook Prophet.
Although I've published, I don't have the pipelien in place to reproduce these values, so I went with a simple time series prediction.",NA,none,,NA,3,3,0,3,3,0,3,,,,2,2,0,2,2,0,2,,,,,,
R_2aqnCmMqeKGKVmb,LongerSquigglyLines,negaffect,4,NA,"Again, Facebook Prophet.
Although I've published, I don't have the pipelien in place to reproduce these values, so I went with a simple time series prediction.",NA,none,,NA,3,3,0,3,3,0,3,,,,2,2,0,2,2,0,2,,,,,,
R_2aqnCmMqeKGKVmb,LongerSquigglyLines,ideolrep,4,NA,More prophet!,none,none,,NA,3,3,0,3,3,0,3,,,,2,2,0,2,2,0,2,,,,,,
R_2aqnCmMqeKGKVmb,LongerSquigglyLines,ideoldem,4,NA,More prophet!,none,none,,NA,3,3,0,3,3,0,3,,,,2,2,0,2,2,0,2,,,,,,
R_2aqnCmMqeKGKVmb,LongerSquigglyLines,polar,4,NA,prophet,none,none,,NA,3,3,0,3,3,0,3,,,,2,2,0,2,2,0,2,,,,,,
R_2aqnCmMqeKGKVmb,LongerSquigglyLines,iasian,4,NA,"prophet
",none,none,,NA,3,3,0,3,3,0,3,,,,2,2,0,2,2,0,2,,,,,,
R_2aqnCmMqeKGKVmb,LongerSquigglyLines,easian,4,NA,prophet,no,no,,NA,3,3,0,3,3,0,3,,,,2,2,0,2,2,0,2,,,,,,
R_2aqnCmMqeKGKVmb,LongerSquigglyLines,iafric,4,NA,NA,no,no,,NA,3,3,0,3,3,0,3,,,,2,,1,,,0,,Will contact team,no method mentioned in this response,1,1,,no basis indicated
R_2aqnCmMqeKGKVmb,LongerSquigglyLines,eafric,4,NA,NA,NA,NA,,NA,3,3,0,3,3,0,3,,,,2,,1,,,0,,Will contact team,no method mentioned in this response,1,1,,no basis indicated
R_2aqnCmMqeKGKVmb,LongerSquigglyLines,igend,4,NA,NA,NA,NA,,NA,3,3,0,3,3,0,3,,,,2,,1,,,0,,Will contact team,no method mentioned in this response,1,1,,no basis indicated
R_2aqnCmMqeKGKVmb,LongerSquigglyLines,egend,4,NA,NA,NA,NA,,NA,3,3,0,3,3,0,3,,,,2,,1,,,0,,Will contact team,no method mentioned in this response,1,1,,no basis indicated
R_2WCOi1uh4qS2VYm,Turing Tesla Solutions,polar,1,NA,NA,NA,NA,,NA,1,1,0,1,1,0,1,,,,1,1,0,1,1,0,1,,,,,,
R_3rTfOKhM5Oxh2Qr,A Woman Scientist,lifesat,1,NA,NA,NA,NA,,40,1,1,0,1,1,0,1,,,,1,1,0,1,1,0,1,,,,,,
R_3rTfOKhM5Oxh2Qr,A Woman Scientist,posaffect,"1,4",NA,time series model,NA,NA,,NA,4,4,0,4,4,0,4,,,,2,2,0,2,2,0,2,"Although multiple parameters are indicated, they indicate that time-series were their forecasting method. Rating it a 1, as per the code book",,,,,
R_3rTfOKhM5Oxh2Qr,A Woman Scientist,negaffect,"1,4",NA,time series model,NA,NA,,NA,4,4,0,4,4,0,4,,,,2,2,0,2,2,0,2,"Although multiple parameters are indicated, they indicate that time-series were their forecasting method. Rating it a 1, as per the code book",,,,,
R_3rTfOKhM5Oxh2Qr,A Woman Scientist,ideolrep,1,NA,NA,NA,NA,,NA,1,1,0,1,1,0,1,,,,1,1,0,1,1,0,1,,,,,,
R_3rTfOKhM5Oxh2Qr,A Woman Scientist,ideoldem,1,NA,NA,NA,NA,,NA,1,1,0,1,1,0,1,,,,1,1,0,1,1,0,1,,,,,,
R_3rTfOKhM5Oxh2Qr,A Woman Scientist,polar,1,NA,NA,NA,NA,,NA,1,1,0,1,1,0,1,,,,1,1,0,1,1,0,1,,,,,,
R_3rTfOKhM5Oxh2Qr,A Woman Scientist,iasian,1,NA,NA,NA,NA,,NA,1,1,0,1,1,0,1,,,,1,1,0,1,1,0,1,,,,,,
R_3rTfOKhM5Oxh2Qr,A Woman Scientist,easian,1,NA,NA,NA,NA,,NA,1,1,0,1,1,0,1,,,,1,1,0,1,1,0,1,,,,,,
R_3rTfOKhM5Oxh2Qr,A Woman Scientist,iafric,1,NA,NA,NA,NA,,NA,1,1,0,1,1,0,1,,,,1,1,0,1,1,0,1,,,,,,
R_3rTfOKhM5Oxh2Qr,A Woman Scientist,eafric,1,NA,NA,NA,NA,,NA,1,1,0,1,1,0,1,,,,1,1,0,1,1,0,1,,,,,,
R_3rTfOKhM5Oxh2Qr,A Woman Scientist,igend,1,NA,NA,NA,NA,,NA,1,1,0,1,1,0,1,,,,1,1,0,1,1,0,1,,,,,,
R_3rTfOKhM5Oxh2Qr,A Woman Scientist,egend,1,NA,NA,NA,NA,,NA,1,1,0,1,1,0,1,,,,1,1,0,1,1,0,1,,,,,,
R_1hHgqlFAgXCR12p,BRTWN,lifesat,4,NA,"ARIMA model where p=0, d=1, q=0",NA,No.,,NA,3,3,0,3,3,0,3,,,,3,3,0,3,3,0,3,,,,,,
R_1hHgqlFAgXCR12p,BRTWN,posaffect,4,NA,"ARIMA model where p=2, d=0, q=2 for negative affect and p=2, d=0, q=0 for positive affect",NA,No.,,NA,3,3,0,3,3,0,3,,,,3,3,0,3,3,0,3,,,,,,
R_1hHgqlFAgXCR12p,BRTWN,negaffect,4,NA,"ARIMA model where p=2, d=0, q=2 for negative affect and p=2, d=0, q=0 for positive affect",NA,No.,,NA,3,3,0,3,3,0,3,,,,3,3,0,3,3,0,3,,,,,,
R_1hHgqlFAgXCR12p,BRTWN,ideolrep,4,NA,"ARIMA model where p=0, d=1, q=0 for Democrat and p=3, d=0, q=0 for Replican",NA,None,,NA,3,3,0,3,3,0,3,,,,3,3,0,3,3,0,3,,,,,,
R_1hHgqlFAgXCR12p,BRTWN,ideoldem,4,NA,"ARIMA model where p=0, d=1, q=0 for Democrat and p=3, d=0, q=0 for Replican",NA,None,,NA,3,3,0,3,3,0,3,,,,3,3,0,3,3,0,3,,,,,,
R_1hHgqlFAgXCR12p,BRTWN,polar,4,NA,"ARIMA model where p=0, d=1, q=1",NA,None.,,NA,3,3,0,3,3,0,3,,,,3,3,0,3,3,0,3,,,,,,
R_1hHgqlFAgXCR12p,BRTWN,iasian,4,NA,"ARIMA model where p=0, d=0, q=0",NA,None.,,NA,3,3,0,3,3,0,3,,,,3,3,0,3,3,0,3,,,,,,
R_1hHgqlFAgXCR12p,BRTWN,easian,4,NA,"ARIMA model where p=0, d=0, q=0",NA,None.,,NA,3,3,0,3,3,0,3,,,,3,3,0,3,3,0,3,,,,,,
R_1hHgqlFAgXCR12p,BRTWN,iafric,4,NA,"ARIMA model where p=0, d=1, q=1",NA,None.,,NA,3,3,0,3,3,0,3,,,,3,3,0,3,3,0,3,,,,,,
R_1hHgqlFAgXCR12p,BRTWN,eafric,4,NA,"ARIMA model where p=0, d=1, q=0",NA,None.,,NA,3,3,0,3,3,0,3,,,,3,3,0,3,3,0,3,,,,,,
R_1hHgqlFAgXCR12p,BRTWN,igend,4,NA,"ARIMA model where p=0, d=1, q=1",NA,None.,,NA,3,3,0,3,3,0,3,,,,3,3,0,3,3,0,3,,,,,,
R_1hHgqlFAgXCR12p,BRTWN,egend,4,NA,"ARIMA model where p=0, d=1, q=0",NA,None.,,NA,3,3,0,3,3,0,3,,,,3,3,0,3,3,0,3,,,,,,
R_26gVPADEgjZU0WR,The Forecasting Four,lifesat,"1,2",NA,NA,"We reasoned that although life satisfaction tends to be more of a stable estimate, the COVID-19 pandemic was unprecedented in that everyone was affected by it in some way, and that expressions of fear, anxiety, grief, etc. would be evident in twitter posts.  Our predictions were informed by prior literature suggesting that the rate of depression and mental illness has been on the rise over the past decade in younger generations (and particularly in college students), who are overrepresented in the twitter database compared to the general U.S. population.  We reasoned that this demographic may be particularly negatively affected early on by COVID-19.  We also reasoned that society would gradually recover from the pandemic, emerging  stronger and more resilient.  ","* trends in previous data
* demographics of twitter users (including age, political orientation, race, relationship status, socioeconomic status)
* demographics of twitter users who make up the majority of twitter posts, and topics of those posts (political posts; posts about societal events; democratic; women)
* COVID-19 infections of one's self and/or loved ones, and COVID-19 deaths (we reasoned this would lead to fear, anxiety and grief)
* availability of PPE and resources such as toilet paper, food, etc. (early on, the scarcity of hand sanitizer, masks, food, etc. would presumably lead to twitter posts indicative of fear and concern) 
* unemployment rate (at an all-time low, but which we reasoned would gradually increase and translate to 
* rate of mental illness (was on the rise in younger generations prior to COVID-19, and is presumably exacerbated by COVID-19)
* George Floyd death and racial injustice / police brutality protests (this event had a large influence in lowering life satisfaction in twitter posts, both in terms of people expressing outrage and sadness, as well as others expressing fear over riots, property damage and violence)
* reopening of businesses and leisure activities (for the large part, we reasoned this would increase life satisfaction)
* anticipated second wave of COVID-19 in Fall 2020 (which we reasoned this would slightly decrease life satisfaction)
* news of a coronavirus vaccine (which we reasoned would increase life satisfaction)
* 2020 Presidential election (we anticipated that Biden would win based on current polls, leading to a rise in life satisfaction considering twitter demographics) 
* Presidential inauguration (life satisfaction would be at a high)",,20,2,2,0,2,2,0,2,,,,1,1,0,1,1,0,1,,,,,,
R_1gSdkjbKq3WwAUh,Dog's Sense,lifesat,4,NA,Time series model with even adjustment,Adjusted for the dramatic virus pandemic event ,"Unemployment rate, GDP Growth ",,NA,3,3,0,3,3,0,3,,,,2,3,1,3,3,0,3,time series with multiple parameters,The participant mentioned using time series with two additional parameters thus the method should be complexity 3,,,,
R_26gVPADEgjZU0WR,The Forecasting Four,posaffect,"1,2",NA,NA,"•	We reasoned that affective language on twitter feed would be strongly shaped by current events, including the COVID-19 pandemic and other key political and societal events involving racial injustice (see below).","* trends in previous data
* demographics of twitter users (including age, political orientation, race/ethnicity, socioeconomic status)
* demographics of twitter users who make up the majority of twitter posts, and topics of those posts (political posts; posts about societal events; democratic; women)
* COVID-19 infections of one's self and/or loved ones, and COVID-19 deaths (we reasoned this would lead to overall negative affect)
* availability of PPE and resources such as toilet paper, food, etc. (early on, the scarcity of hand sanitizer, masks, food, etc. would presumably lead to more negative affect) 
* unemployment rate (at an all-time low, but which we reasoned would gradually increase and lead to more positive affect)
* rate of mental illness (was on the rise in younger generations prior to COVID-19, and is presumably exacerbated by COVID-19)
* George Floyd death and racial injustice / police brutality protests (this event had a large influence in lowering positive affect and increasing negative affect in twitter posts, both in terms of people expressing outrage and sadness, as well as others expressing fear over riots, property damage and violence)
* reopening of businesses and leisure activities (for the large part, we reasoned this would increase positive affect)
* anticipated second wave of COVID-19 in Fall 2020 (which we reasoned this would slightly decrease positive affect)
* news of a coronavirus vaccine (which we reasoned would increase positive affect)
* a Presidential race that gets uglier, more polarized, and leads to more negative affect expressed in twitter posts
* 2020 Presidential election (we anticipated that Biden would win based on current polls, leading to a rise in positive affect considering twitter demographics) 
* Presidential inauguration (positive affect may be at a high considering average demographics of twitter users)
",,21,2,2,0,2,2,0,2,,,,1,1,0,1,1,0,1,,,,,,
R_26gVPADEgjZU0WR,The Forecasting Four,negaffect,"1,2",NA,NA,"•	We reasoned that affective language on twitter feed would be strongly shaped by current events, including the COVID-19 pandemic and other key political and societal events involving racial injustice (see below).","* trends in previous data
* demographics of twitter users (including age, political orientation, race/ethnicity, socioeconomic status)
* demographics of twitter users who make up the majority of twitter posts, and topics of those posts (political posts; posts about societal events; democratic; women)
* COVID-19 infections of one's self and/or loved ones, and COVID-19 deaths (we reasoned this would lead to overall negative affect)
* availability of PPE and resources such as toilet paper, food, etc. (early on, the scarcity of hand sanitizer, masks, food, etc. would presumably lead to more negative affect) 
* unemployment rate (at an all-time low, but which we reasoned would gradually increase and lead to more positive affect)
* rate of mental illness (was on the rise in younger generations prior to COVID-19, and is presumably exacerbated by COVID-19)
* George Floyd death and racial injustice / police brutality protests (this event had a large influence in lowering positive affect and increasing negative affect in twitter posts, both in terms of people expressing outrage and sadness, as well as others expressing fear over riots, property damage and violence)
* reopening of businesses and leisure activities (for the large part, we reasoned this would increase positive affect)
* anticipated second wave of COVID-19 in Fall 2020 (which we reasoned this would slightly decrease positive affect)
* news of a coronavirus vaccine (which we reasoned would increase positive affect)
* a Presidential race that gets uglier, more polarized, and leads to more negative affect expressed in twitter posts
* 2020 Presidential election (we anticipated that Biden would win based on current polls, leading to a rise in positive affect considering twitter demographics) 
* Presidential inauguration (positive affect may be at a high considering average demographics of twitter users)
",,21,2,2,0,2,2,0,2,,,,1,1,0,1,1,0,1,,,,,,
R_WBbdNjHbVRZjNuh,The Nowcast,ideolrep,"1,2,4",NA,"Time series regression that identified average paths of republican/democratic support leading up to an election, relative to recent past - and unconditional averages.",NA.,Past political ideology measures leading into other elections (including the 2018 midterm elections). ,,3,4,4,0,4,4,0,4,,,,2,3,1,3,3,0,3,More than 2 parameters,The participant mentioned using time series with 3 additional parameters thus the method should be complexity 3,,,,
