phase,isExpert,ResponseId,team_name,Issue,"basis (1 = Intuition, 2 = Theory, 3 = Sim, 4 = Data, 5 = Other)",basis_5_TEXT,model,theory,parameters,Other Entries (documents and/or previous submissions),numpred_4,OT/SK Type,TS/BA Type,Type Difference?,OT/SK New Type,TS/BA New Type,Type Difference 2.0,Type.Final,DataOnly,OT/SK New Comments,BA New Comments,IG ruling,OT/SK Complexity,TS/BA Complexity,Type Difference?,OT/SK New Complexity,TS/BA New Complexity,Complexity Difference 2.0,Complexity.Final,OT/SK New Comments, OT/SK Flag,TS/BA Flag, OT.Flag,OT.comment,TS/BA.comment
1,0,R_2YaBUEnYXrdx2CW,,easian,1,NA,NA,Covid-19 slowly receiving attention again because of spikes in cases then slowing down and Asians receiving less biases. By the new year it should be better.,Covid-19 and racial tension in America currently.,,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_ylrrh985jQvMGn7,,easian,1,NA,NA,My thoughts on Asian-American fires and the predicted values were based on the fact that currently the coronavirus pandemic has been attributed to China and the bias against asian-americans could be on the rise until the vaccine is invented which predicted to occur in the late of 2020. I assume that one's has been invented and people are vaccinated and cured completely would be falling considerably over a period Of time,The variables which I considered in prediction of the values where the presidential elections in November 2020 and I also expect the vaccine to come out in December 2020. The other variables which had a minor impact on my predictions were the number of deaths that gets saturated in the late of 20/20 and spur further in the starting of 2021,,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_1Pe0BZtMpNm5DDn,,easian,1,NA,NA,As stated previously the coronavirus pandemic will increase explicit bias as individuals who hold implicit bias may turn to holding explicit bias towards Asian-Americans.,presidential elections and vaccine,,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_RE4YTlM0LeC2lIB,,easian,"1,5",NA,NA,"In the data provided, there is mostly a negative difference present in the scores. All the scores range from about -0.14 to 0.12 so I made my estimates within that range.","I think that as news reports and conspiracy theories about the coronavirus' origin in China continue, there will be more overt bias against Asian-Americans versus white Americans. This may decrease slightly around Christmas and New Year's time (in December 2020) when people are generally in a better mood and perhaps less likely to engage in biased thinking, but may increase again after that as news reports of summaries of the first year of the epidemic begin to circulate (from January to April 2021).",,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_1mz1eeeY6un2kw3,,easian,"1,5",NA,NA,NA,"With the COVID-19 and Trump's ""accusing"" China for the pandemic and what has been happening in Hong Kong, I would not assume bias towards Asian-Americans would be getting better.",,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_pH456ETX7DyCNTb,,easian,4,NA,NA,My expectations are mainly based on the data that you have provided us with,My expectations are mainly based on the data that you have provided us with,,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_2B8wsoIRJqxnOfq,,easian,"1,4",NA,NA,My prediction is based on the data presented and from what I am hearing on the news,Besides the prior data my prediction is based on the current pandemic situation and how some people as well as our federal government puts the blame for the outbreak of the pandemic,,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_2ckIhpbUFZ6DyYW,,easian,"1,5",NA,NA,I thought that whatever was going on would regress to the mean over time. I did not see any evidence for the movement on the chart and assumed it was meaningless unless it could be shown to correspond to something. I looked at the page about weighting and did not understand it nor see what the weighting might be.,"I supposed the spike had to do with COVID-19 possibly by people thinking about people traveling to and from China. I supposed that people would forget about this. I thought about COVID-19 probably disappearing in the summer and people forgetting about the whole thing over that time, on the assumption that people might be upset about Asians, although I don't see the relationship of that to people's attitudes to Asian-Americans, who by definition are Americans. Basically I thought that there was no reason to think that there would be increased hostility to Asian-Americans and that it would return to previous levels shortly.",,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_doLtJqHFhpyXvNL,,easian,1,NA,NA,"I assume that bias will decrease until the second wave of coronavirus in the winter, when it will drastically increase.","As deaths go up, bias against Asian Americans will definitely go up. Same for the unemployment rate long-term.",,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_9uDnlbmY4KJ6lC9,,easian,1,NA,NA,My process of generating my predictions of asian-american bias is comparing current events with past bias data.,Two events I considered was coronavirus statistics and the upcoming presidential race.,,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_Ugxw2PTn0oGKwOB,,easian,"1,5",NA,NA,My theoretical assumptions were based on observing the past trends and the current ones shown within the Excel sheet combined with an additional variable (see below).,"An additional thing that came to mind, while thinking about my predictions was the current pandemic. Many things have been said about the virus concerning China, and I believe it has something to do with the sharp changing trend shown in the data, concerning explicit Asian-American bias.",,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_r0h0liyBqBgHdC1,,easian,1,NA,NA,"I went by the weather or season, and when college students might be back in school or the level of business activity would be heightened or decreased. I figured that when people are cold or in the winter, they will be more reflective, and thusly kinder towards Asians. Also if people are distracted or busy, they tend to be less aggressive to say. I maintained them as all negative values, given that the version of corona that has stuck was attributed to Asians. This will be a further marring, even after SARS, this seems to be much worse.","I figure there is somewhat less political activity, upsetting situations in April, because people are coming from the winter. In the summer, everyone is hot and upset, so we are going to react under stress. The seasons will get worse as climate change and every other human activity change is taking hold. I do believe people are moving more towards a terminal state of unrest, as technology is biologically insensitive and growing. I believe something really bad might happen in the future, aside from COVID, that will agitate everyone into sides. I also believe China is not playing with America anymore, therefore it will keep everything it wants to and not even have to deal with America. That most people only think of Chinese, so it's really frustrating. Other Asian countries have been minding their own basically, or producing goods. I don't even know what they are doing, and when people don't know, they tend to think not nicely now. It's not err on the side of anything really, other than self. I feel that if though good leaders are really getting squashed out by the current political climate, as well as all of us everywhere, so I can't help but think people will migrate on their own, feeling the way they do on their own.",,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_1MY6LdxeOONDGhb,,easian,4,NA,NA,I used excel for predicting the bias.  I think explicit bias is a lot less common and harder to track than implicit.,none for this one,,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_ebmQF0GJ6o1i8s9,,easian,"1,2,4",NA,NA,"Comparison to the previous year's data. I assumed that during summer there are more international students graduating, thus looking for more jobs. This might lead to a bias more evidently.","I considered the seasons, summer months and winter months. There seems to be a trend of more bias in major summer and major winter months. But I still took the prior data as my reference.",,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_27HEv6RK2WLiFBi,,easian,"1,3,4",NA,NA,My assumption is unfortunately that explicit Asian-American bias will pick up as the weather gets colder and there is a second wave of covid-19 infections.,"I also considered whether the Chinese government would show increased aggression to India or Hong Kong during this time that would cause an increase in bias against Asian-Americans.  Additionally, another big article about the detention of Uyghur Muslims could come out.",,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_qOsWQm25yVSGLw5,,easian,"1,4,5",NA,NA,I based by forecast on the prior data presented as well as theoretical assumptions and what is currently happening in society.,My decision process involved consideration of the implications COVID-19 may have on explicit bias.,,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_3RdRiPLCUSRMcsi,,easian,1,NA,NA,"I am assuming the virus is going to continue to be difficult for a few months and, by the end of the year, hopefully we have some good news on vaccines or the virus will start to wane a bit.","I think the bias is going to keep going up for a bit with the Covid-19 virus running rampant in the population and it will probably reach an all time high, but I think it will tend to even out and start to go down as the end of the 12 month period nears.  I think if we get good news about a vaccine it will cause the bias to go down and I think as the year progresses the fact that everybody has gotten used to living with the virus will maybe not cause the bias to go down significantly, but I think it won't reallly go much higher.",,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_2YtCcYGWjFlkQgX,,easian,1,NA,NA,"As earlier, I only used past data to estimate.",I rely solely on past data to make the estimates. I try to see if there was a percentage increase or decrease then make the estimates accordingly.,,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_0BxHLsSseok4TsJ,,easian,"1,4",NA,NA,I feel that the Explicit Asian-American Bias statistics will continue to favor White Americans at least until the end of 2020 due to widespread American anguish and frustration from the COVID-19 pandemic. I believe that by mid-2021 the statistics will revert to a state that is similar to the numbers found in the 2017-2019 data preceding the COVID-19 outbreak.,"Considering the recent American events related to the Black Lives Matter protests, I believe that major changes are on the rise in terms of racial discrimination and equality within the country. As a result, I feel that many will want to reduce judgments based on race in the years to come.",,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_3iBY9AxNt8IQXE9,,easian,1,NA,NA,To generate such you take cognisance of what is my in the international world both America and Asia. Using that coupled with other tools one can generate such bias.,Yes I considered variable such as the current protest going on in USA and covid-19. With the current blacklivesmatter campaign and the persumed images that Asian are the originator if the virus the bias figure will decrease,,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_2uvThjnv3VAQSJV,,easian,1,NA,NA,"Just like the previous assumption i made, with a new president, racial issues are bound to be put a spotlight on.","Yes, as in a potential second wave of COVID-19 could make even more tension throughout the country.",,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_3Ic9ArM4L1RT1R8,,easian,5,NA,NA,"The Covid 19 virus has been plaguing the globe, and Americans like reasons to support societal issues.  Since the virus originated in China and many of the precautions taken have been discomforting and disruptive, without clearer emphasis on its causes in the news, many will become more willing to blame Chinese, especially during times of virus spikes.","Yes, Covid 19 spikes were considered.",,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_3fT7FPeyBgyXhUO,,easian,1,NA,NA,"COVID-19, same as last assumption.","Yes, COVID-19.",,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_3CWAR5u03cCqRdL,,easian,"1,4",NA,NA,My data assumption was base on the coronavirus pandemic and its Asian relation,just the coronavirus.,,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_R2l8S7UfRpkwU2R,,easian,1,NA,NA,"Since I saw the bias score going up, I assumed that the score would continue to increase but that it would plateau and decrease by the next year.","I assumed that COVID-19 would continue to spread in large numbers till the end of the year, increasing the score further. However I predict that by 2021 the score will decrease as less people get sick.",,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_10wLUrUyyI2nGVj,,easian,"3,4",NA,NA,"Explicit Asian -American Bias is typically towards Chinese as they are blamed for the spread of COVID-19 from Wuhan , China and I made predictions on that basis as well. Lots of people are biased explicitly toward Chinese due to coronavirus pandemic origins from China and it's increasing.",I considered COVID-19 for this type o bias (Explicit Asian-American Bias),,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_1CdyW4SErvNfsv3,,easian,"2,3",NA,NA,"I based my forecast off the simulation that was provided as well as some assumptions about American behavior and actions taken against minorities publicized and portrayed in media. For example, when there many cases of Asian-Americans being beaten and killed simply for being of Asian decent because Trump was labeling Covid-19 as a Chinese-virus and making those who dislike minorities feel like they had an excuse to use violence against them. But as the masses urged Trump to stop calling the coronavirus ""Chinese virus"" there have been less publicized cases of violence against Asian-Americans as the ire of white America began to change its focus. As a new atrocity comes to the surface, other trends of hate go to the back burner.",I definitely believe the violence against Asian-Americans was spurred on by the president's bias and determination to blame the US's lack of preparation on the Chinese.,,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_1nMC4zTPlnKg15k,,easian,1,NA,NA,"We all know how Asian American are viewed and to be honest with you,I think that people's thoughts towards them aren't really great.",No,,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_1gIof9fnOprachg,,easian,2,NA,NA,"The month-to-month or seasonal values appeared to be similar from year to year, but with a recent increase over the past few months, so I decided to average the previous years' monthly data for my estimations for each month plus an addition tenth of a point to reflect the recent increase.","I noticed that there was an increase in the explicit Asian-American bias over the past few months, which I assume is due to COVID-19 and where most people assume it originated from.",,,3,4,1,,,,4,,,,,1,1,0,,,,1,,,,,,
1,0,R_yQHA9cyH6R665UZ,,easian,"1,3",NA,NA,"Based on what I've read in the news and seen/heard in social situations. Also, I think if things get back to normal later in the summer (COVID, unemployment) bias will lessen. It may also get worse if there's another spike of cases next winter.",The only additional variable is whether COVID cases go down later this year and spike next winter.,,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_DiexKxbbKJJEilz,,easian,"1,4",NA,NA,"I thought about the recent events of the covid-19 that americans are blaiming asians of it. I don't know if I predicted with the right number but they already showing signs of not liking the asians. I just hope it gets better with time. I don't think they are worse than americans, they are very smart but it is a different country and different culture and economy. People need to understand that.",I only use the covid-19 event and the racism for minorities.,,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_2s60s7LXfLPunwA,,easian,1,NA,NA,I think the bias will increase as the virus goes on. As the virus starts to top out and go down so will the bias. After another peak in infections at the end of the cycle the bias will climb again.,I judged the bias on covid infection rates that I basically just guessed at. I think the rate of bias will mirror the US infection rate,,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_1j6uTQzQXhfMjy6,,easian,1,NA,NA,The past data suggested a declining trend in the earlier part of the year. i based my judge base on the lockdown period which started March which would then decline towards the end of the year.,No additional variable was used,,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_e3A07Uep4SGh8mB,,easian,"1,4",NA,NA,"My predictions for this was done by contrasting figures from past data with figures from the most recent data, using my intuition to analyze the variables and calculating the figures to give the closest possible figure within the range of the figures we were provided with for the past data and the most recent data.",No additional variables were considered when i was making my decisions. I assumed the data from even previous years we were not provided with must have been around those numbers.,,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_3izfU3OuLrUJqNP,,easian,4,NA,NA,none,none,,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,1,,
1,0,R_3rP0jZxLlYZ7A2t,,iafric,1,NA,NA,"current events, black lives matters movement","covid deaths, unemployment rates, general attitude toward black people, current protests",,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_3GelR3fNjxM7AZL,,iafric,"2,4",NA,NA,I tried to look at the same month for each of the years and see if the graph went higher or lower and by how much. I made me assumptions by using the average info for each of the months for all of the years.,"None, I just considered the available graph data.",,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_1j6AFo43W0bCJ0E,,iafric,1,NA,NA,"I imagine that it will increse in the coming months as riots and protests increase, start to lower, then rise agian as election time comes, then after the election & inauguration it will start to lower again.","Yes. The civil unrest & violence, the election, COVID and the economic / employment effects of it making all aforemetioned factors worse.",,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_2Y9h0SUc5YiWNCP,,iafric,"1,2,5",NA,NA,I'm assuming that tensions are much higher with the recent protests of police shootings of black people in America so there may be more implicit bias towards black people,I also considered voting season around November when people tend to get more argumentative and white people are more head to head against black people politcally,,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_3nxvFKuz4cd7SEr,,iafric,4,NA,NA,no,non,,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_3M9hc4heefRxs7o,,iafric,"1,4",NA,NA,"I did not use theoretical assumptions.
",I mostly looked at the data from previous years but also thought about how Covid-19 is affecting everyone and how so many people are unemployed.,,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_3oT2iuGMH9D3vkF,,iafric,"1,4",NA,NA,Current news and using the past data given.,Current news and protests by blacks and African Americans,,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_DMp4F7aunB5E7h7,,iafric,"1,2",NA,NA,"1. The IAT data generated through project implicit represent self-selected participants, who may be more likely to seek out the IAT if they are actively interested in and considering issues of racial bias. Individuals who fit this profile may be more likely to harbor less implicit bias (I am not aware of data on this, although they probably exist).
2. It seems reasonable to predict that the slight downward trend will continue 
3. Assuming the IAT does actually measure implicit bias (debatable), the ability of individuals to control their responses, despite explicitly seeking opportunities to educate themselves regarding issues of race (say, in light of recent events), should be minimal unless (maybe) they exert steady efforts to combat their implicit prejudices over time. 
4. In response to events like the recent series of protests across the U.S. and the world, individuals who wish to change may seek to reduce their implicit biases through active exposure and self-education. However, those that harbor more extensive implicit (or explicit) biases may be more likely to entrench and perhaps amplify their own biases. If both of these speculations are true, equally likely in the population, AND project implicit collects a representative sample of data from U.S. citizens, then you would likely expect any changes in the bias of either group to wash out in the average.","I'm not sure how to explicitly separate my responses to these two questions. The answers above could probably fit here as well. Clearly, the protests and events surrounding the death of George Floyd figure into my assumption that we may see more individuals attempt to self-educate, at least for a little while, and this  may in turn give rise to changes in IAT data. I suspect other events figure minimally into this dataset.",,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_ddx9tF4u1Yju1CV,,iafric,1,NA,NA,My responses are mostly based on intuition and trying to predict how things will change after the currenet protests.,"Everything is so up in the air right now it's hard to see past even the next week or so. Hopefully the protests will help and people will understand that black lives do matter, and hopefully a democrat beats Trump in November, but it's impossible to tell right now.",,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_2z6D8vzWKYbxNK6,,iafric,"1,2",NA,NA,Crime rates go up in hotter/summer months. Often times these biases also rise in these months due to a disproportionate belief of black Americans propagating crime. This is why I raised the numbers in the summer as well as the current movement across the country with divisiveness,I took into account black history month which is a hot topic in Februrary.,,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_xDA6j0WK05bzrFv,,iafric,"1,4",NA,NA,I assume that things will change for African Americans. They will be treated better,I predict there will be a change in the policies. The department will be reevaluate,,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_23aihdWDHdk9USY,,iafric,1,NA,NA,I assumed the values for the data will be someone closer to the previous data.,"Political leadership change, current tensions, current incarceration rates and unemployment rate were considered.",,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_2TToDt5W2VGJQsQ,,iafric,"1,5",NA,NA,I think the current protests (across all 50 states) will ultimately help people view african-americans in a positive light. These protests will unite people and make them sympathize with african americans and bring less bias in our country.,I think how the corona virus situation declines; and if any other controversial events like the George Floyd shooting; it could negatively impact the prediction.,,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_1I9PnJa0hfiBf9L,,iafric,1,NA,NA,It was not.,"I saw that all values provided where between 0.3 and 0.35, but with significant fluctuation within that range. So, I made predictions that fit that trend.",,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_ZfO7gXz6R94MaL7,,iafric,1,NA,NA,In the same way and the same thought as before.,I do not consider other major influences here.,,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_3CIPys4lpu5r5uN,,iafric,5,NA,NA,no theory,did not consider other variables,,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_2TYPyw5pUeVGnKm,,iafric,1,NA,NA,"the current protests for black lives matter and the social injustices will shed more light on the plight of the African American socio-economic groups in America. This desire to help will initially blaze with intensity but then will eventually, and sadly, fade back into the median statistic as time goes by. this is the trajectory that  most protest worthy matters have taken, unfortunately, due to desensitization from over exposure.","yes, I very intentionally considered the current political unrest stemming from the black lives matter protests",,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_3q99keYR5HdAVDU,,iafric,1,NA,NA,"We are at a time where tensions are higher than ever. I predict that White Americans and African Americans will drifr further and further apart. People will start becoming less willing to work with those they are not similar to. I think that given some time, we can eventually reunite together again. Slowly, but surely.",I considered the protests and tensions we are facing currently,,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_2zOamGkQEAtyHyA,,iafric,1,NA,NA,"People will have more sympathy, positive bias, and feel bad for African-Americans in the near future because of BlackLivesMatter issue. These feelings will fade a little and become less strong after a while and bias will return to something closer than what it was before but not entirely.",The George Floyd protests and BlackLivesMatter movement influenced me to think there would be more positive bias for African-Americans for a while.,,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_AKVPOCvSYmg6L6N,,iafric,4,NA,NA,"Based on my understanding of implicit and explicit bias, I wouldn't expect to see a major change in implicit bias, as that is more underlying and unconscious. I would think there would be a slight spike toward warmer feelings, but nothing huge or significant.","Media images of protests, The actions of the president. COVID-19. The push for the black vote in the election.",,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_oZwtUp5ggGt3CKZ,,iafric,1,NA,NA,N/a,I considered the protests over the death of Geroge Floyd when I made my predictions.,,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_3iFtGWfDtzP4CTr,,iafric,4,NA,NA,"I dont think there will be much change at all. Maybe bias will drop slightly, but bias will largely remain the same as it has been.",I did not consider additional variables as I do not think they will affect overall bias,,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_3iqm9EGVqEY2UGc,,iafric,1,NA,NA,its my opinion,predict by previous curve,,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_qRCPQZOX1FXC7Kh,,iafric,"1,3",NA,NA,I theorized that because of the current race riots implicit bias would go down but eventually go back up when the news coverage dies down when covering these issues.,I considered the variables of the current riots on race and police brutality and the upcoming 2020 presidential election.,,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_10BslmdChV8M9kv,,iafric,1,NA,NA,I relied completely on intuition. I feel like there is a 'woke' moment in the US.,"Again, the whole scenario right now coincides with the event in Minnesota. I think it a moment that will be much like the civil rights movement of the 60s.",,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_3G0XLjLw1t7Ijj8,,iafric,4,NA,NA,"With the current climate in America, people might not be accepting of others based on their skin color.",I used thoughts on the current climate in America.,,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_1luh0ib743Tk3ss,,iafric,1,NA,NA,My predictions were based on the current events going on in the United States. Many views towards African Americans are formed around what the media is covering.,I took account for events like Black history month and election period.,,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_1H7ZpB6Cz4UJQdL,,iafric,1,NA,NA,History shows how the data has always been. Systematic racism has been rampant since the beginning of this country,I purely based it on the history of bias in America,,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_3MbYk6SCJTWTlvS,,iafric,1,NA,NA,"The graph was practically flat and marginally went up and down. Therefore, I also made my graph go up and down while remaining flat. I based the future of the graph based on the past.",I did consider current event. However I don't believe that they will cause any change in the graph because it has remained so flat in the past.,,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_1MJTeQEVXe7KvwA,,iafric,"1,3",NA,NA,I based it on the past results given in the document and also given the current situation in the country due to Mr George Floyd's murder.,"Yes i did. Mostly, i factored in the political unrest due to George Floyd's death and the Covid situation. Also, the looting of stores and unemployment rates increasing due to Covid.",,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_3dEOYIw8fIHHgOu,,iafric,"1,4,5",NA,NA,"I think that political tensions leading up to the 2020 election might simultaneously bring out racial tensions... additionally, I think that the bias is likely to be higher this month and next month because of the protests. Many people may blame the rioting and looting on black people. And, if another COVID-19 outbreak occurs as a result of the protests, that could also be blamed on black people, thus influencing people's implicit perception of them.","I didn't really consider any other variables, no.",,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_3kjAWZx2x70cWqZ,,iafric,4,NA,NA,"Based on experience I've come across so far, it's quite obvious that there's an obvious unconscious dislike for blacks by whites as they have hatred on them and no love at all. Most white employers will employ 70% of whole to 30% of blacks.",The variable were based on the statistical data presented as well facts encountered so far in work places by friends who happens to be blacks (African Americans).,,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_2VxOhvcUo8C6Gbc,,iafric,"1,5",NA,NA,I just assumed that it would change all that much and it would definitely not go above .35  because it hasn't at all.,I didn't really focus on anything except realizing that stuff that happens IRL would affect it. But it's hard to know for sure.,,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_ptMIB0fr2GLiW9X,,iafric,1,NA,NA,the number would decrease a little but but stay pretty much the same,I did not consider other variables,,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_ZsLjMuUutP2dD0Z,,iafric,"1,4",NA,NA,trend line analysis and current variables,"Pandemic, Protests, Election Cycle all factor in to my prognostication",,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_AtzECU57oNb1LvH,,iafric,1,NA,NA,a trend in range,not at all,,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_1kOebIr2wBSRwxF,,iafric,"1,2,4",NA,NA,"Yes, it is mainly based on past data but I consider other data as well like other Implicit African-American Bias, latest events etc while doing my best estimation.","I considered other data as well like other Implicit African-American Bias, latest events like change is leadership, policy, covid-19 etc. I used all these  factors  with past data and did this decision.",,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_3RrtWPpvqmADqCd,,iafric,1,NA,NA,"I suppose that the aftermath of the protests concerning George Floyd will help people to realize that African-Americans are not always the ""bad guys.""","I considered the fact that President Donald Trump could lose office to Joe Bidden. I also considered that his vice president could be a black woman, which would help people have a more positive and warm feeling/perception towards black people.",,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_1K1EHBeJbndY5Fz,,iafric,1,NA,NA,My though process was to consider what is going on currently in the states and adjust the variables to them.,"Yes, I considered the BLM movements that is occurring right now and how society is reacting to it.",,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_4O4fXDQWqGiJ9Xb,,iafric,1,NA,NA,"I think that, in general, the value will stay around the same value, but with a notable increase that jumps up in the next few months due to the protests and unrest in the nation that will lead to some people having more hatred than normal.","I considered the potential that negative rhetoric towards African Americans during the lead up to the election in November could rekindle some hatred after it hopefully dies down following protests and change, where, no matter who wins or loses, one side will be upset about race.",,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_snuA6G2IhtxwSEV,,iafric,"1,2",NA,NA,based on our history I'd say there's always been implicit racism present within our society,the death George Floyd shows that this problem is still going on in the US but no one has vehemently done anything about it until now,,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_1OV4qVWqEvMaTyy,,iafric,4,NA,NA,I referred to the provided statistical graph and also based on the current news outlet on African American race.,"Yes, i also looked at the black unemployment rates during covid and the months before that",,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_2P5SE5gPO41qgqx,,iafric,"1,3",NA,NA,"No theoretical assumptions, other than once a protests happens, bias can drop almost immediately but then start to creep back up again.",The current protests happening with BLM,,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_3kdGn7OI0Iqzjgf,,iafric,1,NA,NA,Just the idea behind the racially charged election.,"Again, I believe Bias will get drastically worse as the election against an extremely biased candidate gets nearer, and will drop off rapidly afterwards. This applies even more so if the biased leader is replaced.",,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
1,0,R_1Isk9DGtCGwfWWo,,iafric,"1,4",NA,NA,"I'm assuming because of a combination of current situations happening in the US, as well as checking previous data to assume that it might have a similar trend","I considered all the manifestations that are currently going on in multiple cities across the country
",,,1,1,0,,,,1,,,,,1,1,0,,,,1,,,,,,
